boundary_pull_fraction,coverage_16_84_mean,coverage_rho,coverage_vp,coverage_vs,indirect_best_surrogate_mse,indirect_spread_vs_mean,method,n,pred_disp_mae,pred_disp_rmse,pred_inside_given_target_outside,rho_mae,rho_rmse,rho_roughness,roughness_mean,runtime_s,status,target_outside_fraction,test_set,vp_mae,vp_rmse,vp_roughness,vs_mae,vs_rmse,vs_roughness
0.33784083351806693,nan,nan,nan,nan,,,DET-Strong,1024,0.04471709206700325,0.1944393664598465,0.6900169954924998,0.07609625905752182,0.1047075018286705,0.0014556179521605372,0.0032544690184295177,0.6709372997283936,,0.017208099365234375,in-prior,0.22610004246234894,0.3174797296524048,0.005343696568161249,0.07969999313354492,0.13528385758399963,0.0029640900902450085
0.26236926624392654,nan,nan,nan,nan,,,DET-Strong,1024,0.30722641944885254,0.4169246554374695,0.7620645639463065,0.257384330034256,0.3279067277908325,0.0020257632713764906,0.004723717924207449,0.26579713821411133,,0.6176249186197916,boundary,0.9219079613685608,1.1846808195114136,0.007815510965883732,0.39895716309547424,0.5418182611465454,0.0043298788368701935
0.11923228970298518,nan,nan,nan,nan,,,DET-Strong,1024,0.3492332398891449,0.5381604433059692,0.8472485861493274,0.4436021149158478,0.5184394717216492,0.0019933595322072506,0.004335225559771061,0.25154590606689453,,0.7783991495768229,out-of-prior,1.6909440755844116,2.0111184120178223,0.007080040406435728,0.8307620882987976,1.015267252922058,0.003932277671992779
0.2605482893667332,nan,nan,nan,nan,,,DET-Weak,1024,0.06393257528543472,0.22039394080638885,0.7205349885465159,0.15187330543994904,0.19967924058437347,0.00031163336825557053,0.0008166651241481304,0.2664961814880371,,0.017208099365234375,in-prior,0.3262752294540405,0.4730322062969208,0.001299152965657413,0.12749584019184113,0.2097974270582199,0.0008392088930122554
0.11558922836201926,nan,nan,nan,nan,,,DET-Weak,1024,0.1351696103811264,0.23946493864059448,0.10616610392818908,0.09265782684087753,0.12723882496356964,0.0004068099078722298,0.0010203010169789195,0.25394511222839355,,0.6176249186197916,boundary,0.35155579447746277,0.47171345353126526,0.0015762733528390527,0.1643390655517578,0.23187212646007538,0.0010778196156024933
0.1270619676619435,nan,nan,nan,nan,,,DET-Weak,1024,0.2396431416273117,0.34216323494911194,0.22443225441797707,0.1914217174053192,0.25083890557289124,0.0007061163778416812,0.0015074083348736167,0.2543039321899414,,0.7783991495768229,out-of-prior,0.8090490698814392,1.0706688165664673,0.002274376107379794,0.42928189039230347,0.5712575912475586,0.0015417317626997828
0.07280431432973807,0.493896484375,0.420440673828125,0.483367919921875,0.577880859375,0.0023779259189673496,0.26319676637649536,IND-FWD,128,0.23993229866027832,0.46882468461990356,0.8305084745762712,0.21464484930038452,0.2919430434703827,0.0032255076803267,0.003202376188710332,557.1498169898987,ok,0.026407877604166668,in-prior,0.7149797677993774,0.9762737154960632,0.003714622464030981,0.20272621512413025,0.2920473515987396,0.0026669984217733145
0.08405573010050499,0.5781351725260416,0.662109375,0.50201416015625,0.570281982421875,0.002259710163400541,0.2939378023147583,IND-FWD,128,0.2844007611274719,0.43031808733940125,0.2527429144802856,0.24884255230426788,0.3345036506652832,0.003890420775860548,0.003622015006840229,553.7651352882385,ok,0.6184183756510416,boundary,0.76600182056427,1.0357863903045654,0.004016725812107325,0.2605988383293152,0.3608759641647339,0.0029588998295366764
0.07032011491304571,0.4777933756510417,0.485992431640625,0.401275634765625,0.546112060546875,0.003630126661619215,0.36992526054382324,IND-FWD,128,0.3835500478744507,0.5789945125579834,0.2365849279228441,0.30657756328582764,0.40746253728866577,0.00552076380699873,0.004828618373721838,555.946487903595,ok,0.7931722005208334,out-of-prior,1.0413471460342407,1.4485137462615967,0.005669559817761183,0.3691031336784363,0.520837664604187,0.0032955321948975325
