bootstrap_n,boundary_pull_fraction,boundary_pull_fraction_ci_high,boundary_pull_fraction_ci_low,coverage_16_84_mean,coverage_16_84_mean_ci_high,coverage_16_84_mean_ci_low,coverage_rho,coverage_rho_ci_high,coverage_rho_ci_low,coverage_vp,coverage_vp_ci_high,coverage_vp_ci_low,coverage_vs,coverage_vs_ci_high,coverage_vs_ci_low,euler_steps,method,n,posterior_samples,pred_disp_mae,pred_disp_mae_ci_high,pred_disp_mae_ci_low,pred_disp_rmse,pred_disp_rmse_ci_high,pred_disp_rmse_ci_low,pred_inside_given_target_outside,pred_inside_given_target_outside_ci_high,pred_inside_given_target_outside_ci_low,rho_mae,rho_mae_ci_high,rho_mae_ci_low,rho_rmse,rho_rmse_ci_high,rho_rmse_ci_low,runtime_s,target_outside_fraction,target_outside_fraction_ci_high,target_outside_fraction_ci_low,test_set,vp_mae,vp_mae_ci_high,vp_mae_ci_low,vp_rmse,vp_rmse_ci_high,vp_rmse_ci_low,vs_mae,vs_mae_ci_high,vs_mae_ci_low,vs_rmse,vs_rmse_ci_high,vs_rmse_ci_low
2000,0.30020117725951867,0.36712304352785285,0.2387987664479883,0.6383501688639323,0.649113909403483,0.6273421923319499,0.6281700134277344,0.6419782638549805,0.6142090797424317,0.6268463134765625,0.640418529510498,0.6129453659057618,0.6600341796875,0.6697426795959472,0.649482536315918,24,DI-Strong,1024,64,0.03013237938284874,0.03387651350349187,0.026749877957627177,0.12006409466266632,0.14212958812713622,0.09727986995130777,0.8027717755755905,0.8532823559984559,0.7443405717976969,0.0790090337395668,0.08142553623765707,0.07683487590402364,0.10842397809028625,0.11199027225375176,0.10518426559865475,2320.0137252807617,0.017065684000651043,0.020488929748535153,0.013880030314127604,in-prior,0.23473037779331207,0.24119903407990934,0.2286728285253048,0.32832321524620056,0.33777650222182276,0.31899087950587274,0.08598548173904419,0.0884941142052412,0.08375596720725298,0.14112673699855804,0.14590993486344814,0.13654251508414744
2000,0.27196294406594834,0.28426859032394547,0.25972189426475994,0.23708216349283853,0.24783592224121093,0.22691052754720054,0.2413482666015625,0.25324277877807616,0.23006258010864258,0.22031021118164062,0.23170394897460936,0.20970430374145507,0.2495880126953125,0.26177244186401366,0.23761682510375975,24,DI-Strong,1024,64,0.27695634961128235,0.2863175168633461,0.2675439082086086,0.4033815562725067,0.4150619260966778,0.39099696576595305,0.7247356363236191,0.7347460800888611,0.7140993957433804,0.22401456534862518,0.23091560676693917,0.2173060767352581,0.28007131814956665,0.2877475328743458,0.2725212283432484,2343.465075969696,0.6355094909667969,0.6522414525349934,0.6183879852294921,boundary,0.8312699794769287,0.8582689955830574,0.8042662814259529,1.0443100929260254,1.0749118775129318,1.0143510043621062,0.37236782908439636,0.3865377716720104,0.35875349342823026,0.4882519245147705,0.5041563495993614,0.47283100709319115
2000,0.1396407341873303,0.14901844027080713,0.12993540916356336,0.13521575927734375,0.14304157892862956,0.12813638051350912,0.1399078369140625,0.1483701705932617,0.1319000244140625,0.13301467895507812,0.14067115783691406,0.12607936859130858,0.13272476196289062,0.14142322540283203,0.12512483596801757,24,DI-Strong,1024,64,0.33545830845832825,0.3442226879298687,0.3259205512702465,0.5507562160491943,0.5653747200965881,0.5352231055498123,0.8148647656944366,0.8245483264113918,0.8046257817631398,0.40234291553497314,0.41332751587033273,0.39037930145859717,0.47501981258392334,0.4849314674735069,0.46398071721196177,2313.5092780590057,0.779717763264974,0.7926597595214844,0.7652669906616212,out-of-prior,1.5784146785736084,1.6219527959823608,1.529751369357109,1.8951140642166138,1.9359299957752227,1.849106365442276,0.7817409634590149,0.8044909656047821,0.7573583796620369,0.9552916288375854,0.9762879967689514,0.9318785518407822
2000,0.25616571045376646,0.3100010281125662,0.2039394121365799,0.5766385396321615,0.5850514094034831,0.5680413881937663,0.3624534606933594,0.37488231658935545,0.34984655380249025,0.5812187194824219,0.5936663627624512,0.5673738479614258,0.7862434387207031,0.7953994750976563,0.777473258972168,24,DI-Weak,1024,64,0.04924735054373741,0.05411762706935406,0.044879361428320406,0.1296640932559967,0.14784156866371628,0.11200443990528583,0.7056851203338053,0.7734255019385882,0.6318228955222872,0.1499398946762085,0.15472073890268803,0.14530780501663684,0.19680255651474,0.20264326818287373,0.19113490730524063,2410.2564108371735,0.017065684000651043,0.020712757110595705,0.013835875193277995,in-prior,0.33349356055259705,0.3422667525708675,0.32520060390233996,0.47373154759407043,0.48859894275665283,0.46048262193799017,0.13359099626541138,0.1374038729816675,0.1299468420445919,0.20996208488941193,0.21664846390485762,0.2035956360399723
2000,0.0930660183879068,0.10025850548622632,0.08643430870382672,0.4886665344238281,0.5000142097473145,0.47677593231201176,0.4564323425292969,0.46846437454223633,0.4439053535461426,0.4630622863769531,0.47570152282714845,0.44999027252197266,0.5465049743652344,0.5599442481994629,0.533176326751709,24,DI-Weak,1024,64,0.10043656826019287,0.1049322510138154,0.09610968604683875,0.17265094816684723,0.18176001831889152,0.16421498656272887,0.10126354332362916,0.11204492798477775,0.09098908764123531,0.08831854909658432,0.091098915040493,0.08553216978907585,0.1266576647758484,0.13115997835993767,0.12212363667786122,2417.9266266822815,0.6355094909667969,0.6522512435913086,0.617481009165446,boundary,0.3387765884399414,0.3498413987457752,0.3278690569102764,0.47129198908805847,0.48804362714290617,0.45381987914443017,0.1705617755651474,0.1764971151947975,0.16453743316233158,0.24462194740772247,0.2538789287209511,0.23517411574721336
2000,0.14643302701424507,0.15453763666891843,0.1385116179614412,0.23982747395833334,0.2525713602701823,0.22692584991455078,0.22269821166992188,0.23508548736572263,0.2097625732421875,0.23253631591796875,0.24515953063964843,0.21993789672851563,0.2642478942871094,0.2785463333129883,0.24950094223022462,24,DI-Weak,1024,64,0.26175761222839355,0.27062280029058455,0.2524800032377243,0.43830737471580505,0.4528887242078781,0.42343067228794096,0.317986937271178,0.3366559514301405,0.2993646930894571,0.22279994189739227,0.23107615783810614,0.2147354558110237,0.29567673802375793,0.3040009789168835,0.28680401891469953,2366.043135881424,0.779717763264974,0.7923551877339681,0.766555913289388,out-of-prior,0.9345231652259827,0.9694030195474624,0.9012510895729064,1.2391629219055176,1.2748116493225097,1.202494251728058,0.49859800934791565,0.5173213943839072,0.47999372482299807,0.6638463139533997,0.6832544013857842,0.6441433683037758
